"id","serverTime","userTime","gameVersion","playerId","playerBirthdate","playerRegion","playerCountry","playerGender","playerExternalId","playerCustomData","type","coordinates","section","customData"
"e1be92c3-45e7-40ac-a1c2-9137d4b32a2d","2015-04-18T15:47:35.849Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","22c8ec81-9614-4c2f-9335-91d770e58e9f",,,,,,,"start",,,
"b05803eb-4805-445f-b9db-7721a220703d","2015-04-18T15:47:51.059Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","07474e17-ab87-401b-af07-82357209001b",,,,,,,"start",,,
"5378388c-4899-4e59-805c-0d333f877e99","2015-04-18T15:54:22.107Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","0186c189-d8c9-4c1c-99ce-61a8da1f2473",,,,,,,"start",,,
"585d7ad0-4a70-4f40-ac03-0d6e885bb5f8","2015-04-18T15:54:22.119Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","b4e87143-050a-4a2a-8184-c7d68e8f375a",,,,,,,"start",,,
"221df1b6-005b-4fe0-a091-91b81ebc099e","2015-04-18T15:55:34.404Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","9cd26b45-31dd-4ead-b4e6-df282a289178",,,,,,,"start",,,
"ee00f29c-a7a4-4521-8bd0-41918b6152f5","2015-04-18T15:55:42.541Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","9cd26b45-31dd-4ead-b4e6-df282a289178",,,,,,,"switch",,,
"d4ff7872-decd-4980-bd4b-96f5d8f6f488","2015-04-18T16:01:11.118Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","aa852797-e35a-4ce1-9f84-cb1ee1958495",,,,,,,"start",,,
"8903e132-0944-4b58-8f69-eadd42cd56c0","2015-04-18T16:02:59.099Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","aa852797-e35a-4ce1-9f84-cb1ee1958495",,,,,,,"switch",,,
"dec14d3d-3f1d-4ea2-8171-616440c3b41a","2015-04-18T16:05:01.426Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","61163a8a-989e-49fe-82a8-a2433431bb34",,,,,,,"start",,,
"723a19bb-a621-4d6e-bccc-649e64090026","2015-04-18T16:05:33.889Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","61163a8a-989e-49fe-82a8-a2433431bb34",,,,,,,"completed",,,
"5917e661-d3f5-4d9a-90d0-9c567ebb8c11","2015-04-18T16:09:40.880Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","c2815341-5abc-48ab-acbc-caaebec01883",,,,,,,"start",,,
"95d86d19-3912-4fce-9acc-8539c3e70fe6","2015-04-18T16:10:28.026Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","c2815341-5abc-48ab-acbc-caaebec01883",,,,,,,"switch",,,
"7576abaf-dc0d-4b7f-b2ea-39967204f5bf","2015-04-18T16:10:42.390Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","c2815341-5abc-48ab-acbc-caaebec01883",,,,,,,"switch",,,
"c36d90b3-77fb-47a0-b620-f305318db0b2","2015-04-18T16:11:16.828Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","c2815341-5abc-48ab-acbc-caaebec01883",,,,,,,"completed",,,
"dbcb14e9-dda0-403e-ba69-d46f38f0b876","2015-04-18T16:17:06.666Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","c352cf31-e48c-429a-b122-1aaf1c660d6c",,,,,,,"start",,,
"a0d3d074-163a-4f32-8c0b-498912868d91","2015-04-18T16:17:20.769Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","c352cf31-e48c-429a-b122-1aaf1c660d6c",,,,,,,"reachedcheckpoint01",,,
"5f50ccf5-1a29-4ed9-b0fc-64d14e61b683","2015-04-18T16:22:01.462Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","4fc05e2b-d4cd-4d9b-b925-a7c49f46c6d9",,,,,,,"start",,,
"a1915f49-3bec-4152-8e3e-c7d3a2f9d33b","2015-04-18T16:22:23.005Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","4fc05e2b-d4cd-4d9b-b925-a7c49f46c6d9",,,,,,,"switch:sandbox-0.2",,,
"70b7bae3-d0bd-4695-8272-34fbbf696925","2015-04-18T16:22:24.236Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","4fc05e2b-d4cd-4d9b-b925-a7c49f46c6d9",,,,,,,"reached:checkpoint01",,,
"e3f2bc5c-cf84-4da7-afb2-9907a08a7c84","2015-04-18T16:22:38.809Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","4fc05e2b-d4cd-4d9b-b925-a7c49f46c6d9",,,,,,,"switch:world1.0",,,
"42568671-8a64-4f8e-83e9-8190286975e3","2015-04-18T16:22:49.412Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","4fc05e2b-d4cd-4d9b-b925-a7c49f46c6d9",,,,,,,"reached:checkpoint01",,,
"13976f77-08fb-4e5e-9bab-c5c622e2f981","2015-04-18T16:22:54.816Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","4fc05e2b-d4cd-4d9b-b925-a7c49f46c6d9",,,,,,,"death",,,
"bd8571ff-b47d-46b0-ae9f-911b91ceadcb","2015-04-18T16:54:05.019Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","77c8a177-9c05-4aca-8a6c-bf8e9b425249",,,,,,,"start",,,
"154359cf-d387-4a20-bf76-0fcd20c73fee","2015-04-22T19:51:58.847Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","0d46cc14-d3c8-454c-9702-f2c23498cc34",,,,,,,"start",,,
"0cc8ab3c-4bf1-44f3-b974-2edb01b29e49","2015-04-22T19:52:03.295Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","0d46cc14-d3c8-454c-9702-f2c23498cc34",,,,,,,"switched:sandbox-0.2",,,
"3a315b38-4098-4995-97f9-34e7660577ca","2015-04-22T19:52:03.636Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","0d46cc14-d3c8-454c-9702-f2c23498cc34",,,,,,,"reached:checkpoint01",,,
"1e9fc00b-1eb5-42d2-9ad9-cddf609c2971","2015-04-22T19:52:13.147Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","0d46cc14-d3c8-454c-9702-f2c23498cc34",,,,,,,"death",,,
"2d141c91-af6f-4395-9e36-32cdc294a42b","2015-04-22T19:52:33.385Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","0d46cc14-d3c8-454c-9702-f2c23498cc34",,,,,,,"switched:world1.0",,,
"c7282f6b-026f-41c5-ab1c-6af3154777ab","2015-04-22T19:52:44.441Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","0d46cc14-d3c8-454c-9702-f2c23498cc34",,,,,,,"switched:sandbox-0.2",,,
"c8adf246-8c96-4a48-8a87-8ffc6a32256d","2015-04-22T19:52:51.063Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","0d46cc14-d3c8-454c-9702-f2c23498cc34",,,,,,,"reached:checkpoint01",,,
"94821aa0-f4a7-45eb-af49-f486a23634c9","2015-04-22T21:07:46.925Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","79afa63a-eea1-4643-9319-aa9039b04ad9",,,,,,,"start",,,
"caf3f19c-88ae-49d2-bea3-8e6209a38bea","2015-04-23T12:11:55.852Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","e016bc04-8813-430f-86d5-b5e0d1127fc4",,,,,,,"start",,,
"b4ca7f08-ac55-43c3-bf26-4cdfe8cb6d54","2015-04-23T12:12:17.222Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","2e71562d-1f54-484c-9b65-9efc4d50b754",,,,,,,"start",,,
"0ea2b1c3-0121-454a-b494-6d5420ca149a","2015-04-23T12:13:30.462Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","2e71562d-1f54-484c-9b65-9efc4d50b754",,,,,,,"reached:checkpoint01",,,
"3eafae91-9683-40a6-9415-ae1fb8a88f42","2015-04-23T12:13:34.730Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","2e71562d-1f54-484c-9b65-9efc4d50b754",,,,,,,"switched:sandbox-0.2",,,
"faa34df4-fa33-4fe8-a1b8-85991e1dfddb","2015-04-23T12:13:34.971Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","2e71562d-1f54-484c-9b65-9efc4d50b754",,,,,,,"reached:checkpoint01",,,
"30e59a78-9d3d-4db8-9ef3-015ad6776c3b","2015-04-23T12:27:39.042Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","bd13f95a-fbf4-4256-b298-83bde3c7f51f",,,,,,,"start",,,
"913a9d92-92ee-43cb-a907-45208591db15","2015-04-23T12:27:44.654Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","bd13f95a-fbf4-4256-b298-83bde3c7f51f",,,,,,,"switched:sandbox-0.2",,,
"794f9f89-c516-481c-8625-13397df8e220","2015-04-23T12:27:44.863Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","bd13f95a-fbf4-4256-b298-83bde3c7f51f",,,,,,,"reached:checkpoint01",,,
"55f1ca24-000e-412d-9366-d140e8ff36a3","2015-04-23T12:33:34.066Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","bd13f95a-fbf4-4256-b298-83bde3c7f51f",,,,,,,"reached:checkpoint08",,,
"d75bdf92-6679-41ed-b0f9-e2266336f00c","2015-04-23T12:33:44.642Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","bd13f95a-fbf4-4256-b298-83bde3c7f51f",,,,,,,"reached:checkpoint06",,,
"815d4e13-be24-4f7a-850f-e110a4440be8","2015-04-23T12:38:54.484Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","bd13f95a-fbf4-4256-b298-83bde3c7f51f",,,,,,,"switched:world1.0",,,
"be9b7f11-ffc5-441d-a158-4553814cbf6c","2015-04-23T12:39:05.281Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","bd13f95a-fbf4-4256-b298-83bde3c7f51f",,,,,,,"reached:checkpoint01",,,
"a563e644-bbaf-4c65-97d7-41c4e6618639","2015-04-23T12:39:26.243Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","bd13f95a-fbf4-4256-b298-83bde3c7f51f",,,,,,,"reached:checkpoint02",,,
"9eafebc7-916c-4b51-9e8f-2f5f7d41e95b","2015-04-23T13:16:35.217Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","2ec75ffe-b3c2-4f5f-8806-c72baed7c9c9",,,,,,,"start",,,
"b22266d3-44e7-4678-9c47-73d49869c342","2015-04-23T13:16:35.219Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","2ec75ffe-b3c2-4f5f-8806-c72baed7c9c9",,,,,,,"switched:sandbox-0.2",,,
"10f54976-7689-4e06-98ac-172f991741b6","2015-04-23T13:16:36.619Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","2ec75ffe-b3c2-4f5f-8806-c72baed7c9c9",,,,,,,"reached:checkpoint01",,,
"7ba5ca6c-6078-47f9-a497-6dfa5283d7ad","2015-04-23T13:28:46.253Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","1fa242b8-6071-43d3-91c1-8c4779824364",,,,,,,"start",,,
"c36837cc-4573-4e39-8f44-7b66e35b49dd","2015-04-24T12:02:40.048Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","1874bece-09a7-4640-8b8e-10efa6ca75bb",,,,,,,"start",,,
"4ddbb0c2-2d57-4074-84c1-c29c1be54254","2015-04-24T12:07:10.423Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","272ecdd3-52b2-4511-8c76-5dc76a116873",,,,,,,"start",,,
"eab38606-3881-4487-bf51-5c1272bfd5e0","2015-04-24T12:09:52.960Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","b17a44fd-b0e4-45db-9c0f-92a6f1f524a1",,,,,,,"start",,,
"b3c890be-61dc-4d2a-9781-d688aaf03f13","2015-04-24T12:10:29.667Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","b17a44fd-b0e4-45db-9c0f-92a6f1f524a1",,,,,,,"reached:checkpoint01",,,
"007844ea-2455-4748-a0c5-fd525e21152f","2015-04-24T12:10:40.980Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","b17a44fd-b0e4-45db-9c0f-92a6f1f524a1",,,,,,,"death",,,
"5504c50a-0c35-4ba0-a343-cce8b26d9ae1","2015-04-24T12:20:51.072Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","9efa6417-7fdd-4309-95a3-f54bfeb8b25d",,,,,,,"start",,,
"9ed0171a-41ea-4260-a369-bac47cdf73bd","2015-04-24T12:23:18.528Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","faad964b-1fd8-4b59-a178-60ba1b54854b",,,,,,,"start",,,
"797c6eac-1e3f-4745-901b-3c51edc47f1c","2015-04-24T12:30:31.712Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","683cef16-f1f8-48ba-8b3f-b43ad3d5ac47",,,,,,,"start",,,
"29041ea0-56cb-477b-b89b-b67c9242aec5","2015-04-24T12:30:47.448Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","683cef16-f1f8-48ba-8b3f-b43ad3d5ac47",,,,,,,"reached:checkpoint01",,,
"5223f478-16b6-4bec-9adb-70cd3d2fd4ea","2015-04-24T12:30:58.380Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","683cef16-f1f8-48ba-8b3f-b43ad3d5ac47",,,,,,,"death",,,
"f8f3eb55-91d7-4774-a467-a9cea5bb37d2","2015-04-24T13:53:33.403Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","2ce51d24-9f6a-4afb-9aa5-23773cf5b3ac",,,,,,,"start",,,
"32140140-9a80-43b5-b5df-f7884a69df63","2015-04-27T11:55:19.126Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","5c044f6a-894c-4d9a-9e56-13931843a105",,,,,,,"start",,,
"fb3352cc-aeff-4fd3-97d8-233c537940a7","2015-04-27T12:01:00.386Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","cac0b28c-3de6-4199-9ccc-197e3ef55572",,,,,,,"start",,,
"d68c1b4d-6e11-4f94-a40f-de364a84df1e","2015-04-27T12:22:16.081Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","cac0b28c-3de6-4199-9ccc-197e3ef55572",,,,,,,"switched:sandbox-0.2",,,
"df352174-4981-4e85-9f35-fdbc1247cfa1","2015-04-27T12:22:16.753Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","cac0b28c-3de6-4199-9ccc-197e3ef55572",,,,,,,"reached:checkpoint01",,,
"5f744a0c-8ec6-440f-a86b-d3ad93908cfc","2015-04-28T13:57:46.708Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","b408169b-8b19-4c90-a075-18538c6c894b",,,,,,,"start",,,
"613934cf-55c6-4ef3-a3f8-5a9cd531aee8","2015-04-28T13:57:54.115Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","b408169b-8b19-4c90-a075-18538c6c894b",,,,,,,"reached:checkpoint01",,,
"7977a3bd-0c92-4851-962b-bc1442abec9e","2015-04-28T14:20:26.575Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","75f730f6-dbd8-463f-aea1-6e1d9405bb16",,,,,,,"start",,,
"f1358fa5-238a-48c8-9789-e79fac8825f8","2015-04-28T14:20:48.167Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","5907b981-595b-47dd-97b7-bcacc4662abf",,,,,,,"start",,,
"abe6c27c-5e37-4ecb-ae50-cde57d8832ad","2015-04-28T16:23:19.299Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","b8db1bdb-e3cf-4b54-9e43-4d3ccc10827e",,,,,,,"start",,,
"d95687bc-8e23-4c3f-901f-919c476a2900","2015-04-28T16:23:34.606Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","b8db1bdb-e3cf-4b54-9e43-4d3ccc10827e",,,,,,,"reached:checkpoint01",,,
"4b997fbf-c8fb-498c-bc65-aaf06f4b44e3","2015-04-29T11:38:39.027Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","e5d09321-4e06-400e-a7c6-2403ea42590d",,,,,,,"start",,,
"72ce33f2-bf03-443f-b252-15f0098a881d","2015-05-05T08:00:27.687Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","9187eb52-cc51-4ca3-8fcd-8db840fac023",,,,,,,"start",,,
"572fba0c-54af-4081-bcaf-59e69a338cda","2015-05-05T08:35:26.456Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","9187eb52-cc51-4ca3-8fcd-8db840fac023",,,,,,,"start",,,
"3fb4567c-6f0a-4831-bdc7-c294762f5605","2015-05-05T08:37:31.307Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","9187eb52-cc51-4ca3-8fcd-8db840fac023",,,,,,,"start",,,
"0da80044-dc8d-4458-9c8a-1ad6731ba406","2015-05-05T17:12:18.843Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","9187eb52-cc51-4ca3-8fcd-8db840fac023",,,,,,,"start",,,
"31674e10-046d-4ddf-b5f6-7d853928b1c3","2015-05-05T17:19:55.720Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","9187eb52-cc51-4ca3-8fcd-8db840fac023",,,,,,,"start",,,
"a9bbcb68-6a53-4858-b628-431a9c9df12d","2015-05-06T15:09:58.345Z",,"99a00e65-6039-41a3-a85b-360c4b30a466","581d4e38-12cf-46d7-b453-f4c2a97e10ae",,,,,,,"start",,,
