"id","serverTime","userTime","gameVersion","playerId","playerBirthdate","playerRegion","playerCountry","playerGender","playerExternalId","playerCustomData","type","coordinates","section","customData.language","customData.controls","customData.device","customData.sound","customData.gamelevel","customData","customData.dnabit"
"f8cb8fc9-b24b-4bff-849a-d0ab53551849","2015-09-10T13:44:03.045Z","2015-09-10T13:44:06.305Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","9a8eff2e-5305-4973-97b4-958228da4d86",,,,,,,"reach","[-6, 134]","Checkpoint01",,,,,,"null",
"54e3a3f9-eafc-4602-9b23-f88f4e66a86d","2015-09-10T13:57:17.369Z","2015-09-10T13:57:20.626Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","5761daca-c11a-47d6-9dbf-a22630e6fa43",,,,,,,"start","[-6, 143]","",,,,,,"null",
"0130ee16-7fed-4c3b-ba2b-26219549e7dd","2015-09-10T13:57:38.109Z","2015-09-10T13:57:41.369Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","5761daca-c11a-47d6-9dbf-a22630e6fa43",,,,,,,"reach","[-4, 134]","Checkpoint01",,,,,,"null",
"413d2454-efab-4f78-8d99-b1bd7c5f56ae","2015-09-11T09:59:09.808Z","2015-09-11T09:59:16.578Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","4389bd4b-2382-421e-b21d-af3198ad89ec",,,,,,,"start","[-6, 143]","",,,,,,"null",
"3fe12248-afe5-49ff-b1b3-2a47854e01f8","2015-09-11T11:59:18.524Z","2015-09-11T11:59:25.703Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","38dab330-b3e9-4177-a126-7711a261063d",,,,,,,"start","[-6, 143]","",,,,,,"null",
"1fc7be2c-932f-4b61-93fa-5d8d00cc5b72","2015-09-11T12:23:28.538Z","2015-09-11T12:23:34.980Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","33d7330a-b4fd-4c11-b388-41134a226bec",,,,,,,"reach","[-3, 134]","Checkpoint01",,,,,,"null",
"ea7e287f-631b-4508-b44d-f303bac6ae30","2015-09-11T12:40:43.550Z","2015-09-11T12:40:48.703Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","33d7330a-b4fd-4c11-b388-41134a226bec",,,,,,,"start","[-2, 130]","Checkpoint01",,,,,,"null",
"ad7b3ce8-538b-44e2-bfde-c083b6553961","2015-09-11T12:40:48.513Z","2015-09-11T12:40:53.099Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","33d7330a-b4fd-4c11-b388-41134a226bec",,,,,,,"pickup","[77, 97]","Checkpoint01",,,,,,,"""PRCONS:RBS2:MOV:DTER"""
"40a10d86-e1f5-49c9-87bb-b005ae8f2fa0","2015-09-11T12:40:53.503Z","2015-09-11T12:40:58.647Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","33d7330a-b4fd-4c11-b388-41134a226bec",,,,,,,"reach","[115, 139]","Checkpoint02",,,,,,"null",
"5443908a-09b0-4745-8b08-a453e278e58f","2015-09-11T12:40:58.481Z","2015-09-11T12:41:01.410Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","33d7330a-b4fd-4c11-b388-41134a226bec",,,,,,,"death","[59, 158]","Checkpoint02",,,,,,"null",
"fc4879b1-37e6-4efa-9829-186b4dbd7beb","2015-09-11T12:51:40.280Z","2015-09-11T12:51:47.452Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","533c2874-dd78-4c06-a07c-726a75086c9d",,,,,,,"start","[-6, 143]","",,,,,,"null",
"6b78882e-a0ee-4961-b362-8fdceca2f298","2015-09-11T13:04:17.948Z","2015-09-11T13:04:21.882Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","9dd05d4d-e69d-4e06-8568-90a2954e3875",,,,,,,"reach","[-7, 134]","Checkpoint01",,,,,,"null",
"1940e1b7-a8bf-4224-8bb7-26ea47acb1ec","2015-09-11T13:04:22.886Z","2015-09-11T13:04:26.143Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","9dd05d4d-e69d-4e06-8568-90a2954e3875",,,,,,,"start","[7, 113]","Checkpoint01",,,,,,"null",
"54988f5d-dee6-4714-bc80-fbc71db68b88","2015-09-11T13:04:22.886Z","2015-09-11T13:04:29.893Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","9dd05d4d-e69d-4e06-8568-90a2954e3875",,,,,,,"death","[38, 114]","Checkpoint01",,,,,,"null",
"49ebbe26-361a-481a-84fb-2683e94c085e","2015-09-11T13:04:37.892Z","2015-09-11T13:04:41.143Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","9dd05d4d-e69d-4e06-8568-90a2954e3875",,,,,,,"death","[75, 86]","Checkpoint01",,,,,,"null",
"7ba5d4a5-a011-4312-b5b5-5d489e22c750","2015-09-11T14:34:21.005Z",,"be209fe8-0ef3-4291-a5f4-c2b389f5d77d","5b16c246-0d8c-4226-b8a1-34ebd16a3f0b",,,,,,,"start","[-6, 143]","",,,,,,"null",
"20f59621-59df-4a93-8d7b-1b37b6cca2df","2015-09-11T14:52:02.916Z","2015-09-11T14:52:10.321Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","1e3ad46a-38a5-4701-8534-d14e8cb87a23",,,,,,,"start","[-6, 143]","",,,,,,"null",
"04e04907-b389-4097-8b38-d9f4bbbabe2f","2015-09-11T15:44:52.347Z","2015-09-11T15:44:55.029Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","c8e3c070-db90-4a00-b6a1-e03a1d6f42eb",,,,,,,"start","[-6, 143]","",,,,,,"null",
"642ee888-3738-4907-84ef-c9118f645c8f","2015-09-11T16:05:10.692Z","2015-09-11T16:05:13.315Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","33f1d5fa-7120-4e84-b032-0375ddd27293",,,,,,,"start","[-6, 143]","",,,,,,"null",
"e13092dc-099d-479c-b8f6-b1f6cbd70be5","2015-09-11T16:05:20.661Z","2015-09-11T16:05:25.096Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","33f1d5fa-7120-4e84-b032-0375ddd27293",,,,,,,"reach","[-6, 133]","Checkpoint01",,,,,,"null",
"0c43a2f5-7860-4746-a94e-841c9f510aec","2015-09-11T16:05:25.653Z","2015-09-11T16:05:29.350Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","33f1d5fa-7120-4e84-b032-0375ddd27293",,,,,,,"pickup","[74, 97]","Checkpoint01",,,,,,,"""PRCONS:RBS2:MOV:DTER"""
"95d61977-b334-4431-bd4c-d57228ab7637","2015-09-11T16:52:26.644Z","2015-09-11T16:52:34.027Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","7e0d78ba-1f5a-4dea-9b42-877f6c812798",,,,,,,"start","[-6, 143]","",,,,,,"null",
"3dd03d93-d645-4c66-9ab3-c68fb021cfd7","2015-09-11T16:52:36.968Z","2015-09-11T16:52:44.356Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","7e0d78ba-1f5a-4dea-9b42-877f6c812798",,,,,,,"reach","[-6, 133]","Checkpoint01",,,,,,"null",
"228a80fc-b34d-43e6-ab16-cb39469403de","2015-09-11T16:52:48.944Z","2015-09-11T16:52:56.339Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","7e0d78ba-1f5a-4dea-9b42-877f6c812798",,,,,,,"pickup","[72, 98]","Checkpoint01",,,,,,,"""PRCONS:RBS2:MOV:DTER"""
"939b8816-fea4-42ce-b0cc-f61764b75c63","2015-09-11T16:59:15.864Z","2015-09-11T16:59:19.954Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","b13709d0-0ea2-49ac-8ddc-12067a063240",,,,,,,"reach","[-5, 134]","Checkpoint01",,,,,,"null",
"a082071f-af40-4366-9fbd-92744db61a13","2015-09-11T16:59:25.861Z","2015-09-11T16:59:29.358Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","b13709d0-0ea2-49ac-8ddc-12067a063240",,,,,,,"pickup","[72, 102]","Checkpoint01",,,,,,,"""PRCONS:RBS2:MOV:DTER"""
"1a1e0abe-0e2a-41ea-bf33-66527f3d65a3","2015-09-14T09:12:17.521Z","2015-09-14T09:12:17.547Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","e4103457-9dc4-4b3e-a3ec-27dde2120eac",,,,,,,"reach","[0, 133]","Checkpoint01",,,,,,"null",
"a04b046f-0794-4727-9a74-ca4cce3ec491","2015-09-14T09:12:22.474Z","2015-09-14T09:12:23.870Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","e4103457-9dc4-4b3e-a3ec-27dde2120eac",,,,,,,"pickup","[81, 99]","Checkpoint01",,,,,,,"""PRCONS:RBS2:MOV:DTER"""
"013b4584-5d16-459a-a6f5-b1ad7d6456cb","2015-09-14T09:35:25.254Z","2015-09-14T09:35:22.636Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","6cf3efa0-b95b-47b4-9bfa-695c7a37f401",,,,,,,"start","[-6, 143]","",,,,,,"null",
"5249adaf-7171-4c2d-abcf-5e2b1ec81385","2015-09-14T10:12:40.276Z","2015-09-14T10:12:39.472Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","6cf3efa0-b95b-47b4-9bfa-695c7a37f401",,,,,,,"reach","[0, 134]","Checkpoint01",,,,,,"null",
"bfcfb69c-c12b-4811-9e52-7111c6cb53bb","2015-09-14T10:35:54.778Z","2015-09-14T10:35:53.663Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","de1dd5e8-2fb8-4a05-8719-08c2ae077457",,,,,,,"reach","[5, 133]","Checkpoint01",,,,,,"null",
"17394531-b9ff-4782-ac38-81c2af0cddcf","2015-09-14T16:58:44.191Z","2015-09-14T16:58:43.106Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","8f14dafe-2900-4474-98af-5233aefd0014",,,,,,,"start","[-6, 143]","",,,,,,"null",
"f0a4f9c3-bf9d-4a4f-8363-e6ac01f685f9","2015-09-14T18:19:15.053Z","2015-09-14T18:19:13.687Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","17bc03b8-58ab-42b0-9c10-5b28c7aece5c",,,,,,,"start","[-6, 143]","",,,,,,"null",
"27f2205d-8d85-42b1-a218-9b3687f98502","2015-09-14T18:22:10.080Z","2015-09-14T18:22:11.598Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","17bc03b8-58ab-42b0-9c10-5b28c7aece5c",,,,,,,"reach","[5, 133]","Checkpoint01",,,,,,"null",
"c06301fa-8f84-4ab2-b8b8-b9f02d14ae29","2015-09-14T18:22:15.039Z","2015-09-14T18:22:15.934Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","17bc03b8-58ab-42b0-9c10-5b28c7aece5c",,,,,,,"pickup","[72, 98]","Checkpoint01",,,,,,,"""PRCONS:RBS2:MOV:DTER"""
"87e41363-7a9d-4ad4-8baa-877a5b839d2f","2015-09-15T13:43:59.048Z","2015-09-15T13:44:06.165Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","8bc960fa-9feb-4ba4-bbdd-44ab645e14af",,,,,,,"start","[-6, 143]","",,,,,,"null",
"241307d3-d197-4ada-bc97-59bd4007cd34","2015-09-15T13:47:59.444Z","2015-09-15T13:48:06.592Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","094b3800-4d90-48c8-a107-dd10b2efc5b5",,,,,,,"start","[-6, 143]","",,,,,,"null",
"1f256b3e-78c4-41da-af40-b8c685777363","2015-09-15T13:48:14.417Z","2015-09-15T13:48:21.562Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","094b3800-4d90-48c8-a107-dd10b2efc5b5",,,,,,,"reach","[2, 133]","Checkpoint01",,,,,,"null",
"3d3b027b-ef2e-45a2-8b82-1157ad0508e0","2015-09-15T13:48:18.260Z","2015-09-15T13:48:25.406Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","094b3800-4d90-48c8-a107-dd10b2efc5b5",,,,,,,"death","[37, 117]","Checkpoint01",,,,,,"null",
"ad107c76-465d-4f6d-9946-df0abafe1f6b","2015-09-16T22:28:31.550Z","2015-09-16T22:28:31.335Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","3b86fe95-33ec-4326-8776-e2a2c8e3d70d",,,,,,,"start","[-6, 143]","",,,,,,"null",
"c1317429-2bd7-4f74-b331-5c8e395b89f3","2015-09-16T23:01:47.851Z","2015-09-16T23:01:47.588Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","82658a81-bce4-479d-af82-93489aff942d",,,,,,,"start","[-6, 143]","",,,,,,"null",
"640398c2-ca00-480c-903c-60ccc8ba147d","2015-09-21T08:51:32.884Z","2015-09-21T08:51:36.092Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","e99a1ab2-69f0-4569-aced-425baa663197",,,,,,,"start","[-6, 143]","",,,,,,"null",
"6b9fa9ad-4fc5-49e7-ac11-4109fcaf4cf7","2015-09-21T08:52:15.844Z","2015-09-21T08:52:19.044Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","e99a1ab2-69f0-4569-aced-425baa663197",,,,,,,"reach","[-6, 134]","Checkpoint01",,,,,,"null",
"625befd6-7425-443c-b013-326cceb8dcb9","2015-09-21T08:52:26.881Z","2015-09-21T08:52:30.094Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","e99a1ab2-69f0-4569-aced-425baa663197",,,,,,,"pickup","[73, 97]","Checkpoint01",,,,,,,"""PRCONS:RBS2:MOV:DTER"""
"efd5f279-d867-4eea-b09d-a780eff953fc","2015-09-21T08:52:31.240Z","2015-09-21T08:52:34.455Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","e99a1ab2-69f0-4569-aced-425baa663197",,,,,,,"equip","[73, 98]","Checkpoint01",,,"""PRCONS:RBS2:MOV:DTER""",,,,
"fed5aba1-6d53-4179-8092-ce461bf977d5","2015-09-21T08:53:34.435Z","2015-09-21T08:53:37.631Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","e99a1ab2-69f0-4569-aced-425baa663197",,,,,,,"reach","[107, 138]","Checkpoint02",,,,,,"null",
"fae1b81c-366f-4942-a66d-fda4f22ffdec","2015-09-21T08:54:44.900Z","2015-09-21T08:54:48.115Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","e297d761-a82c-42fb-b10f-1d161e75f897",,,,,,,"start","[-6, 143]","",,,,,,"null",
"2bdc618e-94f2-4964-a32f-fa4e8e3bd123","2015-09-21T08:54:48.195Z","2015-09-21T08:54:51.375Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","e297d761-a82c-42fb-b10f-1d161e75f897",,,,,,,"switch","[-6, 143]","",,,,,"""SANDBOX2""",,
"e5cb49a9-c495-413f-a1e2-0e1f0628b96b","2015-09-21T08:54:49.948Z","2015-09-21T08:54:53.164Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","e297d761-a82c-42fb-b10f-1d161e75f897",,,,,,,"reach","[-124, 373]","Checkpoint01",,,,,,"null",
"350ba6f4-2ba1-4936-9206-67a7066a7d9c","2015-09-21T08:54:55.592Z","2015-09-21T08:54:58.804Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","e297d761-a82c-42fb-b10f-1d161e75f897",,,,,,,"reach","[-51, 341]","Checkpoint08",,,,,,"null",
"bc6f1374-e01a-4cfd-a1fe-bb965ec72ba9","2015-09-21T08:55:02.854Z","2015-09-21T08:55:06.067Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","e297d761-a82c-42fb-b10f-1d161e75f897",,,,,,,"equip","[-33, 318]","Checkpoint08",,,"""PRTETR:RBS1:REPR3:DTER""",,,,
"2fff9b79-f2d5-44dc-b150-6c68a83936e1","2015-09-21T09:21:48.048Z","2015-09-21T09:21:51.258Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","7bddb669-a40c-451d-a8ce-87bab5834f15",,,,,,,"start","[-6, 143]","",,,,,,"null",
"65e483da-488e-432c-956c-9ca2a495d617","2015-09-21T09:21:59.482Z","2015-09-21T09:22:02.674Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","7bddb669-a40c-451d-a8ce-87bab5834f15",,,,,,,"reach","[-2, 134]","Checkpoint01",,,,,,"null",
"182c78e0-52a9-4b18-b88f-cedab4acd238","2015-09-21T09:22:04.061Z","2015-09-21T09:22:07.272Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","7bddb669-a40c-451d-a8ce-87bab5834f15",,,,,,,"pickup","[72, 97]","Checkpoint01",,,,,,,"""PRCONS:RBS2:MOV:DTER"""
"db869d21-7aaf-4ff4-b1e1-9b9dc5ca46c4","2015-09-21T09:22:18.682Z","2015-09-21T09:22:21.849Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","7bddb669-a40c-451d-a8ce-87bab5834f15",,,,,,,"equip","[72, 97]","Checkpoint01",,,"""PRCONS:RBS2:MOV:DTER""",,,,
"0096ecc6-4ba0-43a7-974c-da02c8f110fb","2015-09-21T09:22:33.548Z","2015-09-21T09:22:36.746Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","7bddb669-a40c-451d-a8ce-87bab5834f15",,,,,,,"reach","[108, 138]","Checkpoint02",,,,,,"null",
"fad0c9b6-eb20-4673-bf98-d7f2c5531dc2","2015-09-21T09:31:21.317Z","2015-09-21T09:31:24.502Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","7f0cdf69-a371-4098-8263-72d8b8322ec2",,,,,,,"start","[-6, 143]","",,,,,,"null",
"92c8d3c8-0a8c-4206-9d08-02927edbf646","2015-09-21T10:02:18.019Z","2015-09-21T10:02:20.635Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","b5ab445a-56c9-4c5b-a6d0-86e8a286cd81",,,,,,,"configure","[-6, 143]","",,"""LeftClickToMove""",,,,,
"c2e3246a-2191-49bf-b150-ed735af237e2","2015-09-21T10:02:18.017Z","2015-09-21T10:02:20.626Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","b5ab445a-56c9-4c5b-a6d0-86e8a286cd81",,,,,,,"configure","[-6, 143]","",,"""AbsoluteWASD""",,,,,
"d71e76ce-a603-47b8-9a97-01e206ee9c87","2015-09-21T10:02:18.210Z","2015-09-21T10:02:21.359Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","43f12f4c-cdd6-423b-b7eb-e3e75bc4f845",,,,,,,"start","[-6, 143]","",,,,,,"null",
"6a81641d-2349-4ca4-99fd-874971b94b8f","2015-09-21T10:02:20.872Z","2015-09-21T10:02:24.051Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","43f12f4c-cdd6-423b-b7eb-e3e75bc4f845",,,,,,,"configure","[-6, 143]","",,"""LeftClickToMove""",,,,,
"edf3036f-81da-4e76-bec4-2208578f3be2","2015-09-21T10:02:20.876Z","2015-09-21T10:02:24.057Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","43f12f4c-cdd6-423b-b7eb-e3e75bc4f845",,,,,,,"configure","[-6, 143]","",,"""AbsoluteWASD""",,,,,
"5b9cbfec-c6af-46af-9e99-7dc1b5d667e1","2015-09-21T10:02:22.527Z","2015-09-21T10:02:25.722Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","43f12f4c-cdd6-423b-b7eb-e3e75bc4f845",,,,,,,"configure","[-6, 143]","",,"""RelativeWASD""",,,,,
"adf92e6f-a209-4d57-8955-b32ffe0cc952","2015-09-21T10:02:23.422Z","2015-09-21T10:02:26.597Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","43f12f4c-cdd6-423b-b7eb-e3e75bc4f845",,,,,,,"configure","[-6, 143]","",,"""RightClickToMove""",,,,,
"7410b753-90c1-4118-b3f3-d22a0a669325","2015-09-21T10:02:24.250Z","2015-09-21T10:02:27.406Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","43f12f4c-cdd6-423b-b7eb-e3e75bc4f845",,,,,,,"configure","[-6, 143]","",,"""LeftClickToMove""",,,,,
"705e3bd5-52eb-48bc-a813-083c9b239413","2015-09-21T10:02:25.547Z","2015-09-21T10:02:28.733Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","43f12f4c-cdd6-423b-b7eb-e3e75bc4f845",,,,,,,"configure","[-6, 143]","",,"""AbsoluteWASD""",,,,,
"cafbddf0-7368-4f05-8460-17609c0bc694","2015-09-21T10:02:29.442Z","2015-09-21T10:02:32.618Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","43f12f4c-cdd6-423b-b7eb-e3e75bc4f845",,,,,,,"configure","[-6, 143]","","""French""",,,,,,
"29f1adcb-eb8c-44e2-938c-43e867324c9c","2015-09-21T10:02:30.403Z","2015-09-21T10:02:33.508Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","43f12f4c-cdd6-423b-b7eb-e3e75bc4f845",,,,,,,"configure","[-6, 143]","","""English""",,,,,,
"8cfb0fda-ec4b-4cf8-aec4-880a9019108e","2015-09-21T10:02:31.253Z","2015-09-21T10:02:34.397Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","43f12f4c-cdd6-423b-b7eb-e3e75bc4f845",,,,,,,"configure","[-6, 143]","","""French""",,,,,,
"fd330073-ae4d-4dbb-aa56-231aa356af7f","2015-09-21T10:02:32.068Z","2015-09-21T10:02:35.265Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","43f12f4c-cdd6-423b-b7eb-e3e75bc4f845",,,,,,,"configure","[-6, 143]","","""English""",,,,,,
"a29cb6c3-0a1e-4fb6-a878-ee5ba43c90c6","2015-09-21T10:02:42.520Z","2015-09-21T10:02:45.715Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","43f12f4c-cdd6-423b-b7eb-e3e75bc4f845",,,,,,,"reach","[-1, 134]","Checkpoint01",,,,,,"null",
"24e3b693-cabd-4d98-a453-fdb62b610f98","2015-09-21T10:07:46.120Z","2015-09-21T10:07:48.860Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","b5ab445a-56c9-4c5b-a6d0-86e8a286cd81",,,,,,,"configure","[-6, 143]","",,"""AbsoluteWASD""",,,,,
"23814e7c-5bd9-481b-8b4f-18fee41f94bb","2015-09-21T10:07:46.121Z","2015-09-21T10:07:48.870Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","b5ab445a-56c9-4c5b-a6d0-86e8a286cd81",,,,,,,"configure","[-6, 143]","",,"""LeftClickToMove""",,,,,
"99f2bc62-8dc0-452d-90c5-112ff3d534ba","2015-09-21T10:07:46.248Z","2015-09-21T10:07:49.466Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","7f36be29-efec-44bb-b000-ad42ca88883c",,,,,,,"start","[-6, 143]","",,,,,,"null",
"dbbcedd9-58af-4315-8124-3d81f296389c","2015-09-21T12:27:49.218Z","2015-09-21T12:27:47.773Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","c3aa2a0a-8f8c-43a0-b909-7f6549fec110",,,,,,,"start","[-6, 143]","",,,,,,"null",
"b7896ec0-8291-47ba-b3a0-880d8ffe408d","2015-09-21T12:27:49.218Z","2015-09-21T12:27:47.773Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","c3aa2a0a-8f8c-43a0-b909-7f6549fec110",,,,,,,"configure","[-6, 143]","",,"""AbsoluteWASD""",,,,,
"5159201a-3fa3-4f8c-bada-93c768d0de4f","2015-09-21T12:27:49.218Z","2015-09-21T12:27:47.773Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","c3aa2a0a-8f8c-43a0-b909-7f6549fec110",,,,,,,"configure","[-6, 143]","",,"""LeftClickToMove""",,,,,
"b5c14b04-dea2-4233-a96f-26a0a879cf9a","2015-09-21T12:28:39.208Z","2015-09-21T12:28:39.803Z","be209fe8-0ef3-4291-a5f4-c2b389f5d77d","c3aa2a0a-8f8c-43a0-b909-7f6549fec110",,,,,,,"configure","[-6, 143]","","""French""",,,,,,
